Big tech buzzing about Warren split plan;Warren wants to regulate tech Silicon Valley is unimpressed,By Melia Russell,2019-03-09T00:00:00Z,U.S. Federal; California; Massachusetts; Minnesota; New York; Vermont,,News,801,sen elizabeth warren introduce crowd pleasing proposal friday bid democratic presidential nomination break big technology company include amazon facebook google blog post senator massachusetts promise tech sector include undo merger enrich tech giant policy would also prevent company use service sell good service proposal mark one aggressive bid rein near trillion dollar corporation tech sector tech giant largely quiet friday around silicon valley unimpressed warren jump bandwagon blame tech societal ill bilal zuberi partner lux capital headquarters new york menlo park say email understand china break alibaba kiss american tech leadership goodbye zach tratar software engineer warren plan would put particular stricture tech company 25 billion revenue operate public marketplace exchange warren call platform utility google would force split ad search business warren also call tech giant stop transfer share datum third party amazon would able sell version popular item amazon marketplace write blog post representative amazon facebook google immediately respond request comment tech sector come fire recent year controversy relate data privacy misinformation critic say time government supervision warren proposal break big tech silicon valley need david heinemeier hansson malibu base creator ruby rails programming language friday kick scream lobby 10 year laud vision count proceed next round progress enable add david ryan polgar tech ethicist new york say warren pitch unsurprising think large issue big tech unchecked unelected power power also massively influence see world get information connect say break big tech company one possible solution say though realistically think go happen next year two member bay area tech community say proposal show little warren understand industry think intervention need industry company need define exactly harm address specific remedy propose change benedict evans partner menlo park venture firm andreessen horowitz break policy analysis doubt misfire happen say zuberi lux capital someone without economic impact analysis would come random target break company 25 billion revenue blog post warren criticize tech giant use enormous wealth snap small competitor stamp innovation say venture capitalist hesitant fund new startup bradley leimer whose consult firm unconventional ventures match startup founder funder say warren wrong service make money harvest datum discreet way next iteration platform able see light day say take could go acquire early large institution warren appear try set apart proposal harsh regulation rival include sen bernie sanders vermont sen amy klobuchar minn also take swing big tech lot people industry realize change come polgar saidthe big bigthe proposal sen elizabeth warren mass regulate big tech company would fall overwhelmingly bay area internet hardware giantsbay area company revenue 25 billionannual revenueapple cupertino2616 billionmckesson san francisco2135 billionchevron san ramon1589 billionalphabet mountain view1368 billionwell fargo san francisco1011 billionintel santa clara709 billionhp inc palo alto587 billionfacebook menlo park558 billioncisco san jose508 billionoracle redwood city398 billionhewlett packard enterprise san jose307 billionsource bloomberg,The San Francisco Chronicle (California)
Big Tech CEOs ready defenses for US Congress hearing into their growing power,,2020-07-24T00:00:00Z,U.S. Federal; International,,Web News,0,chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim domi chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party see also startup benefit influencer marketing many tech lobby group say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism hurt newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source say amazon jeff bezos likely talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart see also leverage technology gain fight pandemic also expect talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos could also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post white paper assert still face plenty competition fee charge ad buyer seller justified see also time innovate fast new market trend wake covid19 amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice industry observer disagree regulation deal practice employ large tech company hearing key step direction dipayan ghosh fellow shorenstein center medium politics public policy harvard kennedy school say interview organize capitol forum covid 19 time series,WebNews - English
Big Tech CEOs ready defenses for US Congress hearing into their growing power,,2020-07-24T00:00:00Z,U.S. Federal; International,,Web News,0,chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim domina chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism hurt newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source say amazon jeff bezos likely talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also expect talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos could also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post white paper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice industry observer disagree us regulation deal practice employ large tech company hearing key step direction dipayan ghosh fellow shorenstein center medium politics public policy harvard kennedy school say interview organize capitol forum,WebNews - English
Big Tech CEOs ready defenses for U.S. Congress hearing into their growing power,,2020-07-24T00:00:00Z,U.S. Federal; International,,Web News,0,washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk c washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism hurt newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source say amazon jeff bezos likely talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also expect talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos could also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post white paper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice industry observer disagree regulation deal practice employ large tech company hearing key step direction dipayan ghosh fellow shorenstein center medium politics public policy harvard kennedy school say interview organize capitol forum,WebNews - English
Big Tech CEOs ready defenses for U.S. Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,washington july 23  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition washington july 23  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice ,WebNews - English
Big Tech CEOs ready defenses for US Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,washington chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim washington chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive sceptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticise detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice reuters,WebNews - English
Big Tech CEOs ready defenses for U.S. Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant file photo facebook chairman ceo mark zuckerberg testify house financial services committee hearing washington october 23 2019 reuters erin scott ceo facebook  amazoncom inc  alphabet google  apple applo set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart  also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter  tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice report nandita bose diane bartz washington additional reporting stephen nellis paresh dave san francisco david shepardson washington edit chris sanders rosalba obrien,WebNews - English
Big Tech CEOs ready defenses for U.S. Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,file photo logo amazonapplefacebook google washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt r file photo logo amazonapplefacebook google washington  chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice  goal create safe engaging place user connect interest passion order improve community experience temporarily suspend article comment,WebNews - English
Big-Tech CEOs Release Their Prepared Remarks Ahead Of Historic Hearing,Zero Hedge,2020-07-30T00:00:00Z,U.S. Federal; Colorado; Massachusetts; Rhode Island,,News,1064,jul 29 2020  courtesy zerohedge  view original post hour  ceo amazon google apple facebook testify house lawmaker allegation anti competitive practice member house judiciary antitrust subcommittee sixth hearing investigation silicon valley antitrust accusation composite photo via business insider four ceo release prepared remark amazon ceo jeff bezos read amazon ceo jeff bezos testimony  apple ceo tim cook read tim cook prepared testimony  google ceo sundar pichai read google ceo sundar pichai testimony  facebook ceo mark zuckerberg read mark zuckerberg prepared testimony  politico  note session also arrive scrutiny behemoth surge across globe include expect justice department antitrust case google recent launch two european probe potential anticompetitive behavior apple also mark first time jeff bezos world rich person offer testimony congress albeit via videoconference house judiciary lawmaker attend virtually person hybrid format accord report say today showdown could go one two way firework snoozef house democrats jump script antitrust issue press ceo online hate speech gop member drill anti conservative bias thing could get interesting even format question four elite ceo appear videoconference coronavirus pandemic could make hard member land glove company varied issue range google facebook command digital ad revenue apple control app store question whether amazon mislead congress politico  discussion go well beyond antitrust say carl szabo vp general counsel netchoice tech trade group count google amazon facebook member go issue election interference conservative bias issue de jour like saddle tech detail previously expect assume thing go accord plan lawmaker likely question bezos whether amazon lawyer mislead judiciary committee last summer claim company use datum collect third party vendor launch compete product fact accord wall street journal amazon employee prompt judiciary leader question whether criminal referral appropriate perjury charge company dispute wsj report say intentionally mislead committee also promise conduct internal investigation facebook mark zuckerberg likely face question acquisition former rival whatsapp instagram sen elizabeth warren  call regulator break social medium giant item inquiry include facebook handle trove datum collect 2 billion user include whether anticompetitive purpose real fear competitor could ever successfully launch social media platform could never match facebook trove datum give record serious threat user rep joe neguse  tell politico google sundar pichai answer whether company amplify search service detriment competitor consumer seek map video service separately question ask whether domination online advertising harm small business well news outlet committee also accuse company less forthright past testimony include question percentage search company engine lead website referral google google separately frequent target republican allegation anti conservative bias video share platform youtube topic expect come monday hearing google major tech platform deny charge democrats meanwhile take issue company handling hate speech misinformation youtube politico  lastly apple ceo tim cook face question company handle app store market power apple charge exorbitant rent highway robbery basically bully people pay 30 percent deny access market rep david cicilline  tell verge june crush small developer simply survive kind payment real competition marketplace would happen           ,Newstex Blogs
Big Tech CEOs scrutinized by Congress on monopolies and bias,Marcy Gordon | AP Business Writer,2020-07-29T00:00:00Z,U.S. Federal; California; New York; Ohio; Rhode Island; Utah; Wisconsin,,News,918,washington fend accusation stifle competition four big tech ceo facebook mark zuckerberg amazon jeff bezos sundar pichai google tim cook apple answer company practice congress house panel cap yearlong investigation market dominance industry powerful ceo seek defend company amid intense grilling lawmaker wednesday executive provide burst datum show competitive market value innovation essential service consumer sometimes struggle answer pointed question business practice also confront range concern allege political bias effect democracy role china four ceo testify remotely lawmaker sit mask inside hearing room washington among tough question google amazon involve accusation use dominant platform scoop datum competitor way give unfair advantage bezos say first testimony congress could guarantee company access seller datum make compete product allegation company executive previously deny regulator europe scrutinize amazon relationship business sell site whether online shopping giant use datum seller create private label product policy use seller specific datum aid private label business bezos say response question rep pramila jayapal washington democrat guarantee policy violate pichai opening remark tout google value mom pop business bristol rhode island pewaukee wisconsin home district antitrust panel democratic chairman rhode island rep david cicilline ranking republican rep james sensenbrenner wisconsin google executive struggle cicilline accuse company leverage dominant search engine steal idea information website manipulate result drive people digital service boost profit pichai repeatedly deflect cicilline attack assert google try provide helpful relevant information hundred million people use search engine day effort keep come back instead defect rival service microsoft bing democrats largely focus market competition several republicans air longstanding grievance tech company censor conservative voice question business activity china big tech get conservative say rep jim jordan ohio tweet hearing president donald trump challenge congress crack company accuse without evidence bias conservative general congress bring fairness big tech year ago executive orders trump tweet executive order limited scope law pass congress though force law president use executive order alter federal statute take congressional action trump justice department urge congress roll back long hold legal protection online platform facebook google twitter propose change would strip bedrock protection generally shield company legal responsibility people post platform four tech ceo command corporation gold plate brand million even billion customer combine value great entire german economy one bezos world rich individual zuckerberg fourth rank billionaire critic question whether company stifle competition innovation raise price consumer pose danger society bipartisan investigation judiciary subcommittee collect testimony mid level executive four firm competitor legal expert pore million internal document company key question whether exist competition policy century old antitrust law adequate oversee tech giant new legislation enforcement funding need cicilline call four company monopoly although say break last resort force breakup may appear unlikely wide scrutiny big tech point toward possible new restriction power cicilline also say wake coronavirus pandemic giant stand profit become even powerful million shift work commerce online company face legal political offensive multiply front congress trump administration federal state regulator european watchdog justice department federal trade commission investigate four company practice associated press reporter michael liedtke san ramon california joseph pisani new york matt obrien providence rhode island contribute report,The Salt Lake Tribune
Big Tech CEOs scrutinized by Congress on monopolies and bias,,2020-07-29T00:00:00Z,U.S. Federal; International; New Mexico; Ohio; Rhode Island; Texas,,Web News,0,washington four big tech ceo facebook mark zuckerberg amazon jeff bezos sundar pichai google tim cook apple answer company practice congress house panel cap yearlong investigation market domin washington four big tech ceo facebook mark zuckerberg amazon jeff bezos sundar pichai google tim cook apple answer company practice congress house panel cap yearlong investigation market dominance industry powerful executive defend company buttress competition offer essential service consumer four ceo testify remotely hearing wednesday house judiciary subcommittee antitrust president donald trump meanwhile continue denounce big tech company accuse without evidence bias conservative general tweet challenge congress crack company congress bring fairness big tech year ago executive orders trump tweet start hearing washington talk action year people country sick tired executive order limited scope law pass congress though force law president use executive order alter federal statute take congressional action trump justice department urge congress roll back long hold legal protection online platform facebook google twitter propose change would strip bedrock protection generally shield company legal responsibility people post platform four tech ceo command corporation gold plate brand million even billion customer combine value great entire german economy one bezos world rich individual zuckerberg fourth rank billionaire critic question whether company stifle competition innovation raise price consumer pose danger society bipartisan investigation judiciary subcommittee collect testimony mid level executive four firm competitor legal expert pore million internal document company key question whether exist competition policy century old antitrust law adequate oversee tech giant new legislation enforcement funding need subcommittee chairman rep david cicilline rhode island democrat call four company monopoly although say break last resort force breakup may appear unlikely wide scrutiny big tech point toward possible new restriction power simply put much power cicilline say opening remark wednesday lay datum point power four tech company essential cogs commerce communication also say wake coronavirus pandemic giant stand profit become even powerful million shift work commerce online company face legal political offensive multiply front congress trump administration federal state regulator european watchdog justice department federal trade commission investigate four company practice veer issue market competition lead conservative republican panel air longstanding grievance big tech company censor conservative viewpoint big tech get conservative say rep jim jordan ohio company distinct profile tech titan approach story tell bezos preside e commerce empire venture cloud computing personal smart tech beyond first ever appearance congress bezos introduce way hearing testimony unusual occasion lay challenging life story grow new mexico son single mother high school later adoptive father emigrate cuba 16 preview write testimony blog post tuesday bezos trace origin garage inventor come concept online bookstore 1994 address issue amazon power describe huge competitive global retail market company account less 4 retail bezos maintain affirm rebuff critic call company break walmart twice amazon size say bezos initially decline testify unless could appear ceo likely face question wall street journal report find amazon employee use confidential datum collect seller online marketplace develop compete product previous hearing amazon executive deny accusation wake george floyd death protest racial injustice facebook handling hate speech recently draw fire issue competition privacy especially facebook refusal take action inflammatory trump post spread misinformation voting mail critic say encourage violence protester zuckerberg say company aim allow much free expression possible unless cause imminent risk specific harm damage believe value democracy competition inclusion free expression american economy build say testimony prepare hearing understand people concern size perceive power tech company zuckerberg statement say ultimately believe company make many judgment important issue like harmful content privacy election integrity call active role government regulator update rule internet european regulator conclude google manipulate search engine gain unfair advantage online shopping site e commerce market fine google whose parent alphabet inc record 27 billion google dispute finding appeal attorneys general party 50 state territory lead texas launch antitrust investigation google september focus online advertising business google operate highly competitive dynamic global market price free fall product constantly improve pichai say write testimony competition ad twitter instagram pinterest comcast help low online advertising cost 40 last 10 year saving pass consumer low price apple whose iphone third large seller world face eu investigation fee charge app store technical limitation allegedly shut competitor apple pay apple dominant market share market business cook say make case fee apple charge app sell service good reasonable especially compare tech company collect decade since app store launch never raise commission add single fee cook say testimony,WebNews - English
Big Tech CEOs take heat from Congress on competition,Marcy Gordon Associated Press;,2020-07-30T00:00:00Z,U.S. Federal; Ohio; Rhode Island; South Carolina; Wisconsin,,News,885,washington fend accusation stifle competition four big tech ceo facebook mark zuckerberg amazon jeff bezos sundar pichai google tim cook apple answer business practice congress house panel cap yearlong investigation market dominance industry powerful chief executive seek defend company amid intense grilling lawmaker wednesday ceo provide burst datum show competitive market value innovation essential service consumer sometimes struggle answer pointed question business practice also confront range concern allege political bias effect democracy role china west coast business leader testify remotely lawmaker sit mask inside hearing room washington among tough question google amazon involve accusation use dominant platform scoop datum competitor way give unfair advantage bezos say first testimony congress could guarantee company access seller datum make compete product allegation company executive previously deny regulator europe scrutinize amazon relationship business sell site whether online shopping giant use datum seller create private label product policy use seller specific datum aid private label business bezos say response question rep pramila jayapal washington democrat guarantee policy violate pichai opening remark tout google value mom pop business home district antitrust panel democratic chairman rhode island rep david cicilline ranking republican rep james sensenbrenner wisconsin google executive struggle cicilline accuse company leverage dominant search engine steal idea information website manipulate result drive people digital service boost profit pichai repeatedly deflect cicilline attack assert google try provide helpful relevant information hundred million people use search engine day effort keep come back instead defect rival service microsoft bing democrats largely focus market competition several republicans air longstanding grievance tech company censor conservative voice question business activity china big tech get conservative say rep jim jordan ohio tweet hearing president donald trump challenge congress crack company accuse without evidence bias conservative general congress bring fairness big tech year ago executive orders trump tweet executive order limited scope law pass congress though force law president use executive order alter federal statute take congressional action trump justice department urge congress roll back long hold legal protection online platform facebook google twitter propose change would strip bedrock protection generally shield company legal responsibility people post platform four tech ceo command corporation gold plate brand million even billion customer combine value great entire german economy one bezos world rich individual zuckerberg fourth rank billionaire critic question whether company stifle competition innovation raise price consumer pose danger society bipartisan investigation judiciary subcommittee collect testimony mid level executive four firm competitor legal expert pore million internal document company key question whether exist competition policy century old antitrust law adequate oversee tech giant new legislation enforcement funding need cicilline call four company monopoly although say break last resort force breakup may appear unlikely wide scrutiny big tech point toward possible new restriction power cicilline also say wake coronavirus pandemic giant stand profit become even powerful million shift work commerce online company face legal political offensive multiply front congress trump administration federal state regulator european watchdog justice department federal trade commission investigate four company practice,"Post & Courier (Charleston, SC)"
Big Tech CEOs to Be Grilled—Five Minutes at a Time,David Dayen,2020-07-24T00:00:00Z,U.S. Federal; Colorado; Florida; Georgia; Maryland; New York; Ohio; Pennsylvania; Rhode Island; Washington,,News,1605,jul 24 2020  lawmaker host four tech ceo upcoming high profile house antitrust subcommittee hearing must fit round question five minute increment prospect learn four ceo amazon jeff bezos facebook mark zuckerberg google sundar pichai apple tim cook appear single panel remotely via videoconference development win ceo great opportunity obfuscate hide behind one another throughout questioning however indefinite number round questioning discretion chair david cicilline  cicilline ask unlimited number question end hearing make substantive sustained testimony surely occur bulk however proceed like prizefight short burst activity time limit prevent member engage diligent questioning without interruption essence ceo face fire anti competitive practice get save bell every five minute david dayen hearing originally schedule monday likely delay accord source familiar situation late john lewis begin lie state capitol day new date hearing yet confirm format hearing subject significant jousting  big tech representative committee staff member may seem obscure rule engagement hearing could make difference one expose ceo serious scrutiny allow skate remarkably legal representative three four company previously serve obama administration include lanny breuer former head justice department criminal division represent amazon part covington amp38 burling legal team facebook former obama official corner hearing culmination 13 month work aide describe comprehensive congressional inquiry corporate monopoly decade committee hold 385 hour call briefing investigation receive 13 million document tech company handle voluntarily without need subpoena though subcommittee reserve right get answer want hearing initially cicilline announce 13 member subcommittee along house judiciary committee chair jerrold nadler  rank member jim jordan  would get ten minute per round jordan argue five minute standard practice committee hearing get wish prod big tech company jordan win get hearing move full judiciary committee would increase questioner 15 40 limit number extra round could feasibly grant keep hearing antitrust subcommittee also circumscribe subject matter senior aide say hearing would tightly focusedon competition issue rather broad oversight describe evidentiary hearing result would incorporate final report release later year donation keep site free open read give support prospect one problem committee member might narrow bevy possible line inquiry evidence million document produce four company dominate different market internet search social medium e commerce smartphone hardware smart speaker etcand conduct raise array question seemingly grow day past week regulator eu investigate apple k enforcer call breakup google ad tech business antitrust regulator investigate four company justice department among state attorney general could start questioning example question apple app store serve gatekeeper function block app developer hundred million iphone user without pay tribute ahead hearing apple release self serve paper  claim price app store entry industry standard  microsoft ceo brad smith helm tech giant antitrust scrutiny speak subcommittee remotely last week apple app store dominance could also ask facebook google use datum surveillance target advertising strip publisher ability use audience basis earn ad market revenue could ask google use search dominance steer web surfer product service force website owner pay ad get top half search page could ask facebook document practice scoop rival social medium site copy work crush threaten market share one perfect example leverage market power come amazon streaming service know amazon position host online sale marketplace seller house brand use datum push customer whatever make money  promote brand instead also true stream amazon venerable amazon prime video also platform like fire tv host streaming service hearing culmination 13 month work aide describe comprehensive congressional inquiry corporate monopoly decade predictably amazon block new entrant  fire tv together roku account 70 percent streaming platform market far nbcuniversal peacock network available fire tv hbo max similar television network seek carriage tier cable offering case amazon access user stick hbo max peacock give entry reportedly amazon want ability sell ad space rival network mom pop offering work giant telecom comcast atamp38t amazon wage similar battle  disney culminate deal  month launch amazon feel free squeeze even monopolist streaming service speak incredible power wield donation keep site free open read give support prospect potential topic manage subcommittee member five minute time advance point democrats subcommittee include interesting mix progressive like jamie raskin  hank johnson  progressive caucus co chair pramila jayapal  freshman member like joe neguse  mary gay scanlon  lucy mcbath  val demings  wild card candidate joe biden vice president gop rank member jim sensenbrenner supportive investigation although republicans likely spend time hot button issue allege conservative censorship social medium platform bias tech industry cicilline aggressive final group question sure important part hearing come end many reporter already file story final report likely identify legislative gap hold large tech company accountable anti competitive conduct unclear focused conduct company whether regulator need tool committee aide confident hearing bring issue wide attention despite format hindrance               ,Newstex Blogs
